,player,team,name,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value,position_encoded,winger
3343,/danilo-fernandes/profil/spieler/99439,Esporte Clube Bahia,Danilo Fernandes,Goalkeeper,188.0,35.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,259,43,5,400000.0,3000000.0,1,0
3344,/vitor-hugo/profil/spieler/149752,Esporte Clube Bahia,Vitor Hugo,Defender Centre-Back,187.0,32.0,73,0.0769493844049247,0.0153898768809849,0.1538987688098495,0.0,0.0153898768809849,0.0,0.0,5848,178,27,6,4500000.0,9000000.0,2,0
3345,/kanu/profil/spieler/524446,Esporte Clube Bahia,Kanu,Defender Centre-Back,186.0,26.0,8,0.0,0.0,0.2545968882602546,0.1272984441301273,0.0,0.0,0.0,707,0,0,0,3500000.0,3500000.0,2,0
3346,/raul-gustavo/profil/spieler/792345,Esporte Clube Bahia,Raul Gustavo,Defender Centre-Back,189.0,24.0,5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,405,79,17,0,3500000.0,3500000.0,2,0
3347,/david-duarte/profil/spieler/373446,Esporte Clube Bahia,David Duarte,Defender Centre-Back,193.0,28.0,8,0.1306240928882438,0.0,0.1306240928882438,0.0,0.0,0.0,0.0,689,0,0,0,1000000.0,1500000.0,2,0
3348,/marcos-victor/profil/spieler/980463,Esporte Clube Bahia,Marcos Victor,Defender Centre-Back,184.0,21.0,5,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,405,56,12,0,250000.0,250000.0,2,0
3349,/gabriel-xavier/profil/spieler/740501,Esporte Clube Bahia,Gabriel Xavier,Defender Centre-Back,190.0,22.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0,0,200000.0,200000.0,2,0
3350,/jhoanner-chavez/profil/spieler/713787,Esporte Clube Bahia,Jhoanner Chávez,Defender Left-Back,182.0,21.0,6,0.0,0.0,0.2513966480446927,0.0,0.0,0.0,0.0,358,54,5,3,2000000.0,2000000.0,2,1
3351,/matheus-bahia/profil/spieler/741021,Esporte Clube Bahia,Matheus Bahia,Defender Left-Back,181.0,23.0,3,0.0,0.0,0.5357142857142857,0.0,0.0,0.0,0.0,168,74,14,0,1500000.0,2500000.0,2,1
3352,/ryan-carlos/profil/spieler/1082832,Esporte Clube Bahia,Ryan Carlos,Defender Left-Back,172.0,21.0,5,0.0,0.2406417112299465,0.7219251336898395,0.0,0.0,0.0,0.0,374,0,0,0,500000.0,500000.0,2,1
3353,/andre/profil/spieler/959171,Esporte Clube Bahia,André,Defender Right-Back,178.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,600000.0,600000.0,2,1
3354,/cicinho/profil/spieler/101294,Esporte Clube Bahia,Cicinho,Defender Right-Back,168.0,34.0,65,0.0390964378801042,0.1172893136403127,0.3714161598609904,0.0195482189400521,0.0195482189400521,0.0,0.0,4604,113,10,11,300000.0,3500000.0,2,1
3355,/nicolas-acevedo/profil/spieler/625569,Esporte Clube Bahia,Nicolás Acevedo,midfield-DefensiveMidfield,173.0,24.0,13,0.0,0.0,0.349740932642487,0.0,0.0,0.0,0.0,772,53,8,3,5000000.0,5000000.0,3,0
3356,/rezende/profil/spieler/793815,Esporte Clube Bahia,Rezende,midfield-DefensiveMidfield,186.0,28.0,8,0.0,0.0,0.1365705614567526,0.1365705614567526,0.0,0.0,0.0,659,0,0,0,750000.0,750000.0,3,0
3357,/yago-felipe/profil/spieler/346935,Esporte Clube Bahia,Yago Felipe,midfield-CentralMidfield,174.0,28.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,14,3,0,2500000.0,2500000.0,3,0
3358,/diego-rosa/profil/spieler/662327,Esporte Clube Bahia,Diego Rosa,midfield-CentralMidfield,182.0,20.0,39,0.0850661625708884,0.0850661625708884,0.3402646502835538,0.0,0.0,0.0,0.0,2116,0,0,1,2000000.0,2000000.0,3,0
3359,/daniel/profil/spieler/418530,Esporte Clube Bahia,Daniel,midfield-CentralMidfield,173.0,27.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,0,1400000.0,2000000.0,3,0
3360,/thaciano/profil/spieler/392487,Esporte Clube Bahia,Thaciano,midfield-CentralMidfield,182.0,28.0,40,0.1324016182420007,0.1324016182420007,0.1655020228025009,0.0,0.0,0.0,0.0,2719,14,2,0,800000.0,900000.0,3,0
3361,/cauly/profil/spieler/162812,Esporte Clube Bahia,Cauly,midfield-AttackingMidfield,175.0,27.0,70,0.2730030333670374,0.1820020222446916,0.0910010111223458,0.0,0.0,0.0,0.0,4945,218,34,6,2500000.0,2500000.0,3,0
3362,/patrick-verhon/profil/spieler/1038907,Esporte Clube Bahia,Patrick Verhon,midfield-AttackingMidfield,174.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,400000.0,400000.0,3,0
3363,/lucas-mugni/profil/spieler/148231,Esporte Clube Bahia,Lucas Mugni,midfield-AttackingMidfield,184.0,31.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,2,0,300000.0,2500000.0,3,0
3364,/biel/profil/spieler/875328,Esporte Clube Bahia,Biel,Attack-LeftWinger,170.0,22.0,6,0.5708245243128964,0.3805496828752642,0.1902748414376321,0.0,0.0,0.0,0.0,473,75,0,0,2500000.0,2500000.0,4,1
3365,/vitor-jacare/profil/spieler/691843,Esporte Clube Bahia,Vitor Jacaré,Attack-LeftWinger,168.0,23.0,6,0.4035874439461883,0.4035874439461883,0.2017937219730941,0.0,0.0,0.0,0.0,446,245,57,0,1400000.0,1400000.0,4,1
3366,/kayky/profil/spieler/668265,Esporte Clube Bahia,Kayky,Attack-RightWinger,172.0,19.0,33,0.3788334335538184,0.2164762477450391,0.1623571858087793,0.0,0.0,0.0,0.0,1663,23,3,2,9000000.0,14000000.0,4,1
3367,/ademir/profil/spieler/544259,Esporte Clube Bahia,Ademir,Attack-RightWinger,172.0,28.0,9,0.162748643761302,0.0,0.325497287522604,0.0,0.0,0.0,0.0,553,0,0,1,3500000.0,4500000.0,4,1
3368,/everaldo/profil/spieler/205041,Esporte Clube Bahia,Everaldo,Attack Centre-Forward,182.0,31.0,8,0.288,0.0,0.288,0.0,0.0,0.0,0.0,625,90,20,1,800000.0,1500000.0,4,0
3369,/vinicius-mingotti/profil/spieler/658664,Esporte Clube Bahia,Vinicius Mingotti,Attack Centre-Forward,190.0,23.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,0,700000.0,900000.0,4,0
3370,/arthur-sales/profil/spieler/905691,Esporte Clube Bahia,Arthur Sales,Attack Centre-Forward,184.0,20.0,42,0.4107505070993915,0.0912778904665314,0.0912778904665314,0.0,0.0,0.0,0.0,1972,0,0,0,500000.0,600000.0,4,0
3371,/everton/profil/spieler/987776,Esporte Clube Bahia,Everton,Attack Centre-Forward,184.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200000.0,200000.0,4,0
3372,/brenno/profil/spieler/555016,Grêmio Foot-Ball Porto Alegrense,Brenno,Goalkeeper,190.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,1,1,3500000.0,6000000.0,1,0
3373,/gabriel-grando/profil/spieler/878037,Grêmio Foot-Ball Porto Alegrense,Gabriel Grando,Goalkeeper,192.0,23.0,8,0.0,0.0,0.125,0.0,0.0,1.75,0.125,720,0,0,0,2500000.0,7000000.0,1,0
3374,/adriel/profil/spieler/808445,Grêmio Foot-Ball Porto Alegrense,Adriel,Goalkeeper,195.0,22.0,2,0.0,0.0,0.5,0.0,0.0,0.5,0.5,180,0,0,0,1200000.0,1200000.0,1,0
3375,/felipe-scheibig/profil/spieler/896667,Grêmio Foot-Ball Porto Alegrense,Felipe Scheibig,Goalkeeper,196.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100000.0,100000.0,1,0
3376,/walter-kannemann/profil/spieler/145400,Grêmio Foot-Ball Porto Alegrense,Walter Kannemann,Defender Centre-Back,184.0,32.0,8,0.0,0.1367781155015197,0.8206686930091186,0.1367781155015197,0.0,0.0,0.0,658,97,18,5,1000000.0,6000000.0,2,0
3377,/bruno-alves/profil/spieler/177534,Grêmio Foot-Ball Porto Alegrense,Bruno Alves,Defender Centre-Back,185.0,32.0,10,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,855,0,0,0,800000.0,2000000.0,2,0
3378,/bruno-uvini/profil/spieler/147396,Grêmio Foot-Ball Porto Alegrense,Bruno Uvini,Defender Centre-Back,187.0,31.0,7,0.1636363636363636,0.0,0.4909090909090909,0.0,0.0,0.0,0.0,550,6,1,3,500000.0,3000000.0,2,0
3379,/nata/profil/spieler/978004,Grêmio Foot-Ball Porto Alegrense,Natã,Defender Centre-Back,180.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,400000.0,400000.0,2,0
3380,/pedro-geromel/profil/spieler/32568,Grêmio Foot-Ball Porto Alegrense,Pedro Geromel,Defender Centre-Back,190.0,37.0,34,0.0,0.0,0.121580547112462,0.0,0.0,0.0,0.0,2961,289,47,4,300000.0,8000000.0,2,0
3381,/gustavo-martins/profil/spieler/874223,Grêmio Foot-Ball Porto Alegrense,Gustavo Martins,Defender Centre-Back,191.0,20.0,5,0.0,0.0,1.0344827586206895,0.0,0.0,0.0,0.0,174,0,0,0,100000.0,100000.0,2,0
3382,/diogo-barbosa/profil/spieler/167724,Grêmio Foot-Ball Porto Alegrense,Diogo Barbosa,Defender Left-Back,179.0,30.0,6,0.0,0.0,0.234375,0.0,0.0,0.0,0.0,384,0,0,3,1000000.0,4500000.0,2,1
3383,/reinaldo/profil/spieler/225617,Grêmio Foot-Ball Porto Alegrense,Reinaldo,Defender Left-Back,178.0,33.0,5,0.2,0.2,0.6,0.0,0.0,0.0,0.0,450,43,10,0,1000000.0,4000000.0,2,1
3384,/cuiabano/profil/spieler/891353,Grêmio Foot-Ball Porto Alegrense,Cuiabano,Defender Left-Back,179.0,20.0,3,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.0,182,0,0,0,400000.0,400000.0,2,1
3385,/fabio/profil/spieler/61891,Grêmio Foot-Ball Porto Alegrense,Fábio,Defender Right-Back,172.0,32.0,43,0.0,0.1883633319380493,0.3390539974884889,0.0,0.0753453327752197,0.0,0.0,2389,542,79,5,1200000.0,8000000.0,2,1
3386,/rodrigo-ferreira/profil/spieler/555374,Grêmio Foot-Ball Porto Alegrense,Rodrigo Ferreira,Defender Right-Back,180.0,28.0,23,0.0,0.0,0.053989202159568,0.0,0.0,0.0,0.0,1667,0,0,0,800000.0,800000.0,2,1
3387,/joao-pedro/profil/spieler/342024,Grêmio Foot-Ball Porto Alegrense,João Pedro,Defender Right-Back,179.0,26.0,5,0.3308823529411764,0.0,0.0,0.0,0.0,0.0,0.0,272,69,19,2,600000.0,3000000.0,2,1
3388,/thomas-luciano/profil/spieler/869063,Grêmio Foot-Ball Porto Alegrense,Thomas Luciano,Defender Right-Back,180.0,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,0,0,0,100000.0,100000.0,2,1
3389,/mathias-villasanti/profil/spieler/436385,Grêmio Foot-Ball Porto Alegrense,Mathías Villasanti,midfield-DefensiveMidfield,178.0,26.0,7,0.1538461538461538,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,585,0,0,2,4000000.0,5000000.0,3,0
3390,/darlan/profil/spieler/570582,Grêmio Foot-Ball Porto Alegrense,Darlan,midfield-DefensiveMidfield,171.0,25.0,1,0.0,0.0,2.0454545454545454,0.0,0.0,0.0,0.0,44,0,0,0,1500000.0,3000000.0,3,0
3391,/lucas-silva/profil/spieler/218118,Grêmio Foot-Ball Porto Alegrense,Lucas Silva,midfield-DefensiveMidfield,181.0,30.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,176,26,4,1000000.0,13000000.0,3,0
3392,/ronald/profil/spieler/959092,Grêmio Foot-Ball Porto Alegrense,Ronald,midfield-DefensiveMidfield,186.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,500000.0,500000.0,3,0
3393,/bitello/profil/spieler/703497,Grêmio Foot-Ball Porto Alegrense,Bitello,midfield-CentralMidfield,178.0,23.0,9,0.232258064516129,0.0,0.1161290322580645,0.0,0.0,0.0,0.0,775,0,0,0,3500000.0,3500000.0,3,0
3394,/felipe-carballo/profil/spieler/394930,Grêmio Foot-Ball Porto Alegrense,Felipe Carballo,midfield-CentralMidfield,177.0,26.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,215,39,6,3000000.0,3000000.0,3,0
3395,/pepe/profil/spieler/606716,Grêmio Foot-Ball Porto Alegrense,Pepê,midfield-CentralMidfield,183.0,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,55,0,3,1800000.0,1800000.0,3,0
3396,/franco-cristaldo/profil/spieler/332259,Grêmio Foot-Ball Porto Alegrense,Franco Cristaldo,midfield-AttackingMidfield,175.0,26.0,9,0.2941176470588235,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,612,13,2,1,7000000.0,7000000.0,3,0
3397,/nathan/profil/spieler/294798,Grêmio Foot-Ball Porto Alegrense,Nathan,midfield-AttackingMidfield,177.0,27.0,7,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,0.0,182,119,11,3,2500000.0,3000000.0,3,0
3398,/vina/profil/spieler/106281,Grêmio Foot-Ball Porto Alegrense,Vina,midfield-AttackingMidfield,177.0,32.0,10,0.1707779886148007,0.0,0.3415559772296015,0.0,0.0,0.0,0.0,527,50,10,0,1200000.0,2000000.0,3,0
3399,/gustavinho/profil/spieler/800649,Grêmio Foot-Ball Porto Alegrense,Gustavinho,midfield-AttackingMidfield,174.0,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,800000.0,800000.0,3,0
3400,/ferreira/profil/spieler/689017,Grêmio Foot-Ball Porto Alegrense,Ferreira,Attack-LeftWinger,175.0,25.0,2,0.0,0.0,1.1842105263157894,0.0,0.0,0.0,0.0,76,200,27,0,5000000.0,9000000.0,4,1
3401,/zinho/profil/spieler/997472,Grêmio Foot-Ball Porto Alegrense,Zinho,Attack-LeftWinger,178.0,20.0,6,0.0,0.4455445544554455,0.0,0.0,0.0,0.0,0.0,202,0,0,0,400000.0,400000.0,4,1
3402,/jhonata-robert/profil/spieler/711338,Grêmio Foot-Ball Porto Alegrense,Jhonata Robert,Attack-RightWinger,179.0,23.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,489,81,0,1000000.0,1000000.0,4,1
3403,/everton-galdino/profil/spieler/458251,Grêmio Foot-Ball Porto Alegrense,Everton Galdino,Attack-RightWinger,177.0,26.0,10,0.5769230769230769,0.2884615384615384,0.2884615384615384,0.0,0.0,0.0,0.0,312,0,0,0,600000.0,600000.0,4,1
3404,/guilherme-azevedo/profil/spieler/675242,Grêmio Foot-Ball Porto Alegrense,Guilherme Azevedo,Attack-RightWinger,179.0,22.0,2,0.0,0.0,3.829787234042553,0.0,0.0,0.0,0.0,47,0,0,0,350000.0,500000.0,4,1
3405,/luis-suarez/profil/spieler/44352,Grêmio Foot-Ball Porto Alegrense,Luis Suárez,Attack Centre-Forward,182.0,36.0,53,0.4501500500166722,0.150050016672224,0.3301100366788929,0.0,0.0,0.0,0.0,2999,292,34,28,4000000.0,90000000.0,4,0
3406,/diego-souza/profil/spieler/33315,Grêmio Foot-Ball Porto Alegrense,Diego Souza,Attack Centre-Forward,186.0,37.0,1,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,21,108,20,5,300000.0,7000000.0,4,0
3407,/andre/profil/spieler/1024605,Grêmio Foot-Ball Porto Alegrense,André,Attack Centre-Forward,189.0,21.0,5,0.0,0.0,2.093023255813953,0.0,0.0,0.0,0.0,43,0,0,0,150000.0,150000.0,4,0
3408,/gabriel/profil/spieler/79242,Coritiba Foot Ball Club,Gabriel,Goalkeeper,194.0,30.0,42,0.0,0.0,0.0482444384883409,0.0,0.0,1.1096220852318412,0.3618332886625569,3731,73,11,6,1200000.0,2800000.0,1,0
3409,/luan-polli/profil/spieler/273250,Coritiba Foot Ball Club,Luan Polli,Goalkeeper,188.0,30.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90,0,0,0,400000.0,600000.0,1,0
3410,/marcao/profil/spieler/764266,Coritiba Foot Ball Club,Marcão,Goalkeeper,191.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100000.0,100000.0,1,0
3411,/sidnei/profil/spieler/1090818,Coritiba Foot Ball Club,Sidnei,Goalkeeper,191.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100000.0,100000.0,1,0
3412,/bruno-viana/profil/spieler/411838,Coritiba Foot Ball Club,Bruno Viana,Defender Centre-Back,186.0,28.0,10,0.0,0.0,0.3214285714285714,0.1071428571428571,0.0,0.0,0.0,840,9,2,4,1800000.0,7000000.0,2,0
3413,/benjamin-kuscevic/profil/spieler/340840,Coritiba Foot Ball Club,Benjamín Kuscevic,Defender Centre-Back,186.0,27.0,5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,450,217,28,13,1200000.0,1700000.0,2,0
3414,/jean-pedroso/profil/spieler/1090422,Coritiba Foot Ball Club,Jean Pedroso,Defender Centre-Back,191.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,0,1,700000.0,700000.0,2,0
3415,/jhon-chancellor/profil/spieler/213614,Coritiba Foot Ball Club,Jhon Chancellor,Defender Centre-Back,194.0,31.0,25,0.0433734939759036,0.0433734939759036,0.1301204819277108,0.0,0.0,0.0,0.0,2075,75,10,0,500000.0,1800000.0,2,0
3416,/vilar/profil/spieler/978269,Coritiba Foot Ball Club,Vilar,Defender Centre-Back,190.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,0,0,250000.0,250000.0,2,0
3417,/henrique/profil/spieler/52513,Coritiba Foot Ball Club,Henrique,Defender Centre-Back,185.0,36.0,7,0.0,0.0,0.288,0.0,0.0,0.0,0.0,625,82,13,3,200000.0,10000000.0,2,0
3418,/thiago-dombroski/profil/spieler/1100480,Coritiba Foot Ball Club,Thiago Dombroski,Defender Centre-Back,182.0,20.0,2,0.0,0.0,0.7258064516129032,0.0,0.0,0.0,0.0,124,20,3,0,0.0,0.0,2,0
3419,/victor-luis/profil/spieler/234538,Coritiba Foot Ball Club,Victor Luis,Defender Left-Back,177.0,29.0,7,0.0,0.0,0.4400977995110025,0.0,0.0,0.0,0.0,409,0,0,4,1200000.0,2000000.0,2,1
3420,/jamerson/profil/spieler/613641,Coritiba Foot Ball Club,Jamerson,Defender Left-Back,177.0,24.0,10,0.0,0.0,0.1212938005390835,0.0,0.0,0.0,0.0,742,0,0,0,1000000.0,1000000.0,2,1
3421,/natanael/profil/spieler/740295,Coritiba Foot Ball Club,Natanael,Defender Right-Back,172.0,21.0,9,0.0,0.0,0.232258064516129,0.0,0.0,0.0,0.0,775,0,0,0,2500000.0,2500000.0,2,1
3422,/marcos-vinicius/profil/spieler/594006,Coritiba Foot Ball Club,Marcos Vinícius,Defender Right-Back,176.0,26.0,3,0.0,0.0,0.72,0.0,0.0,0.0,0.0,125,39,8,0,0.0,175000.0,2,1
3423,/diogo-batista/profil/spieler/994588,Coritiba Foot Ball Club,Diogo Batista,Defender Right-Back,173.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,1
3424,/jesus-trindade/profil/spieler/251773,Coritiba Foot Ball Club,Jesús Trindade,midfield-DefensiveMidfield,178.0,29.0,14,0.0,0.0,0.8766233766233766,0.0,0.0,0.0,0.0,308,16,2,1,1200000.0,1200000.0,3,0
3425,/juan-diaz/profil/spieler/632290,Coritiba Foot Ball Club,Juan Díaz,midfield-DefensiveMidfield,183.0,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,0,200000.0,200000.0,3,0
3426,/willian-farias/profil/spieler/71080,Coritiba Foot Ball Club,Willian Farias,midfield-DefensiveMidfield,178.0,33.0,3,0.0,0.0,0.4522613065326633,0.0,0.0,0.0,0.0,199,261,47,2,200000.0,2000000.0,3,0
3427,/liziero/profil/spieler/401526,Coritiba Foot Ball Club,Liziero,midfield-CentralMidfield,177.0,25.0,8,0.0,0.0,0.1601423487544484,0.0,0.0,0.0,0.0,562,57,5,0,3000000.0,4000000.0,3,0
3428,/andrey/profil/spieler/351895,Coritiba Foot Ball Club,Andrey,midfield-CentralMidfield,175.0,25.0,5,0.0,0.0,0.7258064516129032,0.0,0.0,0.0,0.0,124,281,44,0,2500000.0,5000000.0,3,0
3429,/bruno-gomes/profil/spieler/703322,Coritiba Foot Ball Club,Bruno Gomes,midfield-CentralMidfield,175.0,22.0,10,0.1178010471204188,0.0,0.2356020942408377,0.0,0.0,0.0,0.0,764,0,0,0,2000000.0,4000000.0,3,0
3430,/matheus-bianqui/profil/spieler/634737,Coritiba Foot Ball Club,Matheus Bianqui,midfield-CentralMidfield,187.0,25.0,4,0.0,0.0,1.875,0.0,0.0,0.0,0.0,48,0,0,0,700000.0,700000.0,3,0
3431,/junior-urso/profil/spieler/144789,Coritiba Foot Ball Club,Júnior Urso,midfield-CentralMidfield,181.0,34.0,6,0.0,0.0,0.6101694915254238,0.0,0.0,0.0,0.0,295,39,7,3,700000.0,3250000.0,3,0
3432,/marcelino-moreno/profil/spieler/456617,Coritiba Foot Ball Club,Marcelino Moreno,midfield-AttackingMidfield,175.0,27.0,6,0.3125,0.0,0.3125,0.0,0.0,0.0,0.0,288,4,0,0,5000000.0,8000000.0,3,0
3433,/boschilia/profil/spieler/288496,Coritiba Foot Ball Club,Boschilia,midfield-AttackingMidfield,173.0,27.0,7,0.3191489361702128,0.3191489361702128,0.3191489361702128,0.0,0.0,0.0,0.0,282,637,112,2,2000000.0,10000000.0,3,0
3434,/gabriel-silva/profil/spieler/983109,Coritiba Foot Ball Club,Gabriel Silva,midfield-AttackingMidfield,178.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,1000000.0,3,0
3435,/alef-manga/profil/spieler/612479,Coritiba Foot Ball Club,Alef Manga,Attack-LeftWinger,190.0,28.0,6,0.1931330472103004,0.3862660944206008,0.1931330472103004,0.0,0.0,0.0,0.0,466,0,0,0,2000000.0,2000000.0,4,1
3436,/william-pottker/profil/spieler/199472,Coritiba Foot Ball Club,William Pottker,Attack-RightWinger,182.0,29.0,18,0.0664697193500738,0.465288035450517,0.2658788774002954,0.0,0.0,0.0,0.0,1354,67,0,1,1700000.0,3500000.0,4,1
3437,/kaio-cesar/profil/spieler/766258,Coritiba Foot Ball Club,Kaio César,Attack-RightWinger,168.0,19.0,9,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,290,0,0,0,700000.0,700000.0,4,1
3438,/wesley-pomba/profil/spieler/574774,Coritiba Foot Ball Club,Wesley Pomba,Attack-RightWinger,178.0,20.0,1,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,50,0,0,0,100000.0,100000.0,4,1
3439,/rodrigo-pinho/profil/spieler/366278,Coritiba Foot Ball Club,Rodrigo Pinho,Attack Centre-Forward,185.0,32.0,17,0.6936416184971098,0.3468208092485549,0.1734104046242774,0.0,0.0,0.0,0.0,519,458,80,0,2000000.0,2500000.0,4,0
3440,/ze-roberto/profil/spieler/305428,Coritiba Foot Ball Club,Zé Roberto,Attack Centre-Forward,184.0,29.0,7,0.2702702702702702,0.2702702702702702,0.5405405405405405,0.2702702702702702,0.0,0.0,0.0,333,131,0,1,1500000.0,1500000.0,4,0
3441,/robson/profil/spieler/161188,Coritiba Foot Ball Club,Robson,Attack Centre-Forward,175.0,32.0,9,0.4545454545454546,0.0,0.303030303030303,0.0,0.0,0.0,0.0,594,0,0,0,1000000.0,1500000.0,4,0
3442,/matheus-cadorini/profil/spieler/868060,Coritiba Foot Ball Club,Matheus Cadorini,Attack Centre-Forward,191.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,500000.0,500000.0,4,0
3443,/joao-ricardo/profil/spieler/270420,Fortaleza Esporte Clube,João Ricardo,Goalkeeper,186.0,34.0,6,0.0,0.0,0.1666666666666666,0.0,0.0,0.8333333333333334,0.5,540,61,18,2,350000.0,900000.0,1,0
3444,/mauricio-kozlinski/profil/spieler/438431,Fortaleza Esporte Clube,Mauricio Kozlinski,Goalkeeper,191.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90,0,0,0,350000.0,600000.0,1,0
3445,/fernando-miguel/profil/spieler/291963,Fortaleza Esporte Clube,Fernando Miguel,Goalkeeper,191.0,38.0,7,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,630,195,39,0,200000.0,1250000.0,1,0
3446,/marcelo-benevenuto/profil/spieler/476339,Fortaleza Esporte Clube,Marcelo Benevenuto,Defender Centre-Back,181.0,27.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,35,8,0,2500000.0,2500000.0,2,0
3447,/tinga/profil/spieler/273442,Fortaleza Esporte Clube,Tinga,Defender Centre-Back,179.0,29.0,11,0.0,0.0926879505664263,0.0926879505664263,0.0,0.0,0.0,0.0,971,0,0,1,1000000.0,1200000.0,2,0
3448,/brayan-ceballos/profil/spieler/650863,Fortaleza Esporte Clube,Brayan Ceballos,Defender Centre-Back,189.0,22.0,7,0.0,0.0,0.1711026615969582,0.0,0.0,0.0,0.0,526,0,0,0,1000000.0,1000000.0,2,0
3449,/bernardo-schappo/profil/spieler/699679,Fortaleza Esporte Clube,Bernardo Schappo,Defender Centre-Back,191.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750000.0,750000.0,2,0
3450,/titi/profil/spieler/55250,Fortaleza Esporte Clube,Titi,Defender Centre-Back,188.0,35.0,13,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,1170,0,0,1,250000.0,2300000.0,2,0
3451,/lucas-esteves/profil/spieler/688668,Fortaleza Esporte Clube,Lucas Esteves,Defender Left-Back,171.0,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,46,14,4,1500000.0,1500000.0,2,1
3452,/bruno-pacheco/profil/spieler/435163,Fortaleza Esporte Clube,Bruno Pacheco,Defender Left-Back,174.0,31.0,12,0.0,0.2741116751269035,0.182741116751269,0.0,0.0,0.0,0.0,985,28,5,0,700000.0,1000000.0,2,1
3453,/yago-pikachu/profil/spieler/265660,Fortaleza Esporte Clube,Yago Pikachu,Defender Right-Back,169.0,30.0,14,0.4265402843601895,0.0,0.6398104265402843,0.0,0.0,0.0,0.0,422,11,1,0,1400000.0,2500000.0,2,1
3454,/dudu/profil/spieler/476362,Fortaleza Esporte Clube,Dudu,Defender Right-Back,175.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,19,6,0,1300000.0,1300000.0,2,1
3455,/emanuel-britez/profil/spieler/262851,Fortaleza Esporte Clube,Emanuel Brítez,Defender Right-Back,178.0,31.0,13,0.0,0.0788091068301226,0.2364273204903678,0.0788091068301226,0.0,0.0,0.0,1142,0,0,2,900000.0,2500000.0,2,1
3456,/ze-welison/profil/spieler/323452,Fortaleza Esporte Clube,Zé Welison,midfield-DefensiveMidfield,177.0,28.0,5,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,138,0,0,0,800000.0,1000000.0,3,0
